state,year,mean_roa,median_roa,roa_std,roa_iqr,n_firms
DC,2020,0.06113341510330685,0.05736965850921542,0.10578811252367504,0.06777641786944631,14
DC,2021,0.023396482660915277,0.06613311724526523,0.23105362544054642,0.1066132378289044,16
DC,2022,0.033233347699466634,0.041650145238986545,0.14723132903906824,0.09588275216120475,16
DC,2023,-0.03399840607874046,0.04463571836998993,0.2324892763442619,0.0962025561227376,17
DC,2024,0.02628197410778754,0.05954274692112857,0.11988374628270049,0.10650444259212588,15
DE,1960,0.16701931009897317,0.15303030303030304,0.11236957568312543,0.08592074055718789,13
DE,1961,0.1730019836563216,0.13028779267151938,0.15514895079922916,0.09980593539269356,17
DE,1962,0.16773537242098802,0.1203367957784386,0.16888199465441475,0.08275984662230983,18
DE,1963,0.1552722782986606,0.11514613581634213,0.13623702586924152,0.10170009866283344,18
DE,1964,0.17693288438562213,0.12809974617201342,0.14138529137992323,0.11808210020808313,18
DE,1965,0.17394501742878296,0.149176676745858,0.12639399011884558,0.12165728946661954,18
DE,1966,0.1663402568668712,0.14306330214705532,0.13041480449503767,0.11137615261359858,17
DE,1967,0.15444852017835803,0.11525974025974026,0.11425803263181893,0.11085882240018265,19
DE,1968,0.15025906653596105,0.12360520625076502,0.09990356404875886,0.08934818220687515,20
DE,1969,0.12685419740646786,0.11936424179237856,0.07590217672545746,0.07692876179647523,19
DE,1970,0.12146360608881349,0.11926156954293476,0.09029734782449789,0.07210348251156141,18
DE,1971,0.13334898489267907,0.11950330721729602,0.07110697613487323,0.07206591919098364,18
DE,1972,0.1347799060606509,0.12821168381515596,0.06165392575924635,0.05063177601220181,18
DE,1973,0.13533254955953983,0.1354459191640142,0.08382847603236197,0.07259985903109105,21
DE,1974,0.14892153899887353,0.14143679502988632,0.10206628534256774,0.11446824602037234,26
DE,1975,0.12224109943258975,0.12293257055293422,0.09093504547229182,0.09965824039920337,26
DE,1976,0.13272674011983832,0.13084603258013663,0.076865493897568,0.10803753100006927,27
DE,1977,0.12713654989558237,0.11501289011421466,0.07576179124301445,0.07867202407409694,28
DE,1978,0.14112817328633992,0.1383390097918506,0.06731221870166232,0.09042305223339757,28
DE,1979,0.13945083840868658,0.13177930256603065,0.06781836990671516,0.077361455296738,29
DE,1980,0.13785305716200238,0.12560232522330597,0.08353373624171495,0.10839121616863527,29
DE,1981,0.13905692163292369,0.13049327541036865,0.09620163425185681,0.07909675211594858,31
DE,1982,0.0895121418354908,0.11261662175908435,0.1553751762136246,0.09424647975494055,32
DE,1983,0.11657086047062273,0.13061799365434149,0.08174961058653478,0.1037970911044348,29
DE,1984,0.14652515391502346,0.13386524822695037,0.10453974819946094,0.0793059992531037,29
DE,1985,0.1333312731786491,0.14259419903853757,0.11020575288557431,0.08093122128042822,28
DE,1986,0.09526094462796889,0.12183478505819575,0.146537858753064,0.08490478242738828,30
DE,1987,0.10845215054095528,0.13137310050517176,0.11117758924247825,0.09277483508590609,28
DE,1988,0.07390586226860837,0.11028439087279654,0.2156944042255291,0.15219079628806056,26
DE,1989,0.06784209231838438,0.11229829689433077,0.18260248272729285,0.09509754175811837,30
DE,1990,0.11704495129874191,0.1184542488129897,0.13101691523850148,0.10485528279933226,29
DE,1991,0.0948385009470271,0.12052103583171332,0.18081640504200977,0.06376018300649915,31
DE,1992,0.093255288105026,0.08822237109319564,0.12140896447623746,0.10664071176642101,33
DE,1993,0.07699513137618058,0.10486375953541222,0.16703883227823324,0.10415473692701288,36
DE,1994,0.048670074069262076,0.08875774891279163,0.1912703831438615,0.11819583989263105,36
DE,1995,0.05519127510777077,0.0865524853241744,0.21726636443407626,0.13830963322171413,39
DE,1996,0.06740962089481416,0.10791147040875115,0.18500480290859977,0.1271035036019637,38
DE,1997,0.042277664076228925,0.10848858992895213,0.23801183315930022,0.10032482798787265,38
DE,1998,0.05211741710841102,0.09988808977526087,0.24318331582456762,0.0850223159536677,40
DE,1999,-0.0018518274964587193,0.09777974293804695,0.2966509332610378,0.15218172174346467,41
DE,2000,-0.012943950260922432,0.06293597891799721,0.28348223516986276,0.17707183969491136,39
DE,2001,0.023089431038296394,0.06711973443390336,0.21425229734691442,0.11369125224302837,34
DE,2002,0.03648423071321125,0.061872009717030975,0.16651071820331534,0.06603326470466381,33
DE,2003,0.015900685819309056,0.07029499500095464,0.23181027925974443,0.09377616221075091,35
DE,2004,0.05020876745678652,0.07887878112103665,0.1695598894049813,0.08084621761933994,34
DE,2005,0.08818180929254474,0.0902639301610427,0.1383035849556032,0.08967666052170453,26
DE,2006,0.02490947224639106,0.06991743871875729,0.3022788989222555,0.11971639512663051,29
DE,2007,0.05907483290459467,0.07672774153221082,0.1184563420550948,0.1038342642915583,23
DE,2008,0.033904843502321744,0.07994186046511628,0.1836765044294757,0.1009703532702462,23
DE,2009,0.02115549522112803,0.0677988697111755,0.11889631684284925,0.0697347005961077,22
DE,2010,0.04704947855653251,0.07100926172654087,0.1135080400820839,0.086369239182093,23
DE,2011,0.04059666888258343,0.08559842432972192,0.14544747105262,0.08677072321677132,22
DE,2012,0.053000478444680435,0.07761019519343194,0.1746086934268232,0.08680600953340091,23
DE,2013,0.05702640255121525,0.0822974519889749,0.13546552118183805,0.08663912352440668,22
DE,2014,0.05466304263698793,0.07364529277876332,0.09924456538236179,0.08990363303715611,21
DE,2015,-0.0065229459521687315,0.07030249423308596,0.2332711213333178,0.066506676273366,22
DE,2016,0.029754723575457616,0.07266509737201352,0.16540203528592995,0.08614171807207899,21
DE,2017,0.019103132471862384,0.05831997668658021,0.15318766020466704,0.11184396083040488,23
DE,2018,-0.04885328281898817,0.06461317781175094,0.27369167627961105,0.07200863202161514,25
DE,2019,-0.02734689069341163,0.07102468625017239,0.27534409670238974,0.05862326552552211,23
DE,2020,-0.11503062816039344,0.013854973651264202,0.28119705207304924,0.31396484447965967,28
DE,2021,-0.1898001726506352,0.02916888266307721,0.34701269804586155,0.5945498523984937,27
DE,2022,-0.14324055601995525,0.029436629257408913,0.3296810627018597,0.46167529470798485,26
DE,2023,-0.083334494789217,0.04647525731916999,0.2580470075735712,0.37360460653752,25
DE,2024,-0.020163989701868106,0.06683074652164259,0.28308077928514597,0.1734505286676258,25
FL,1950,0.19505576294740107,0.20285714285714285,0.12514168008672827,0.19414548167435003,21
FL,1951,0.187737365230963,0.1824433656957929,0.09412633287175157,0.1440014522327515,22
FL,1952,0.16729500654854224,0.16431406116255542,0.08581884827767416,0.14103366986233823,22
FL,1953,0.18330659443472985,0.18642650672062439,0.07659553113192112,0.1196068820094431,22
FL,1954,0.1709646485137143,0.16761385380788366,0.08837116989569445,0.11753089967495314,22
FL,1955,0.20830688695714827,0.20482794042116076,0.10242330112986678,0.14862194497532827,23
FL,1956,0.20499278071644347,0.20473952738990334,0.11101868742384456,0.13257310751310042,24
FL,1957,0.18788942711606696,0.18022193764500405,0.10676278492955078,0.10548023007993913,26
FL,1958,0.15118606748166147,0.1318529497300271,0.10762390264706236,0.08057780771234517,26
FL,1959,0.1722528052116558,0.14341103493307217,0.10155815303235455,0.08277914735909014,26
FL,1960,0.15899786071213767,0.1491686460807601,0.10976784578315767,0.11818312354540453,43
FL,1961,0.14202547634980822,0.1328993205801306,0.09779348424740153,0.09416184985165148,48
FL,1962,0.15216119473626924,0.14297029462631475,0.10380025838156808,0.10208858822635913,56
FL,1963,0.15300339258250367,0.14284963196635123,0.131498600664207,0.11858648395558191,63
FL,1964,0.16657178403580375,0.14935177470421596,0.12243651669048296,0.11690262683380129,70
FL,1965,0.16284593884227425,0.1557150157830978,0.09771270932835613,0.11507675540760452,77
FL,1966,0.1559061718871143,0.1398230088495575,0.10280845602629818,0.1471988092538131,85
FL,1967,0.14410038570198289,0.13710525466920423,0.09578242557998158,0.12155772185812916,91
FL,1968,0.14772539349510153,0.14519318527532704,0.09624711320545506,0.10736216683129188,109
FL,1969,0.12472389268360586,0.1315390193849683,0.14651713753233445,0.11570768730400997,121
FL,1970,0.11271804441003534,0.12498484963451392,0.1556524192106813,0.11449127591060886,124
FL,1971,0.11246690159215553,0.11691091717437838,0.1321727447866602,0.11365739266394935,133
FL,1972,0.14358876432158815,0.13155538388774418,0.1011030660987704,0.10693203675351612,140
FL,1973,0.14222896078546948,0.13196463713541096,0.12145656759404423,0.1148423009812351,168
FL,1974,0.11391238645941519,0.11227952524666772,0.11749635285852328,0.12548301838397885,258
FL,1975,0.09388987926461023,0.09104591838450873,0.14402693851108614,0.1467999615125377,262
FL,1976,0.10963040180321433,0.10870194743624972,0.13982087279733296,0.14784012254596907,268
FL,1977,0.10972423058443663,0.11859782093794412,0.1339274137456896,0.1260956191366304,267
FL,1978,0.11541018435492639,0.13099522550031362,0.14957068021388545,0.1343262471502401,272
FL,1979,0.10859320215560411,0.12496860006710045,0.1654595805620398,0.13635159977046818,273
FL,1980,0.11601824877461973,0.115416610308312,0.13244114223155312,0.13888760433782868,272
FL,1981,0.09083953879754797,0.10205295216076826,0.15230098534082948,0.1431077316877251,283
FL,1982,0.0746150633502456,0.09441351507007102,0.16615468890529334,0.14460834937413616,291
FL,1983,0.05710294359266296,0.08115418224061395,0.16389756405270997,0.1418474128391949,296
FL,1984,0.03293349062980053,0.0787391200903767,0.20921969314047933,0.14114814948594306,294
FL,1985,0.024905357823158874,0.07523621492032152,0.22534660058596298,0.1728139933197602,315
FL,1986,0.02352358299651001,0.07464267677286109,0.21098016886069587,0.1737900423497951,345
FL,1987,0.031193124969706457,0.07481243806917377,0.19485579051685686,0.16381705296701915,357
FL,1988,0.023134597381864744,0.08111336419454365,0.2255991816836041,0.1759817085188517,367
FL,1989,0.01651080133179496,0.0655282440656387,0.21522720705551496,0.16124883577274082,372
FL,1990,0.010594022842091926,0.05940761311211072,0.20828529401334545,0.18279996922145675,359
FL,1991,0.01268914117478046,0.07299893681652492,0.22289696205963452,0.17649469589816125,365
FL,1992,0.035258788641335456,0.08435054049619041,0.20195724383282887,0.17675612032874222,378
FL,1993,0.03540596242574477,0.0742052166274486,0.1987710044446924,0.13982136350716312,432
FL,1994,0.005139763024669722,0.07550603528319405,0.23933652097622782,0.14781094161850025,455
FL,1995,0.034827152627722076,0.08178428288772766,0.22566541489466926,0.15160797272162768,495
FL,1996,0.023465028410832884,0.07260625614412597,0.23055327215514573,0.1519437808543518,502
FL,1997,0.023394296736865938,0.07484576038810378,0.2310665385569841,0.16800737101995805,467
FL,1998,-0.005794420349675884,0.06986099784168302,0.26783284950901004,0.20260635788614761,464
FL,1999,-0.008612794109681533,0.06377509989346698,0.25656923342954263,0.22644039197888874,464
FL,2000,-0.026469017617114378,0.06666927413296322,0.27900194621163216,0.23046732058874192,448
FL,2001,-0.016732374279488208,0.05093629728104649,0.24926610871214896,0.19528893691278187,423
FL,2002,-0.004224424139534314,0.06231194694891119,0.25461079376417806,0.16780690639307416,400
FL,2003,-0.0006700685945783946,0.06089475662004118,0.23861481690565328,0.1431230608297433,380
FL,2004,0.004219953920152632,0.06640038794393277,0.2266586138653498,0.15132580675083712,364
FL,2005,0.011621323546066941,0.07323493210511117,0.22450058094900283,0.15276332154116676,340
FL,2006,0.005392053184417582,0.07242066126676404,0.2388189601226548,0.1380942319823019,323
FL,2007,-0.0014243222620293225,0.07248687794830909,0.23098307409566365,0.17127595638941326,301
FL,2008,0.002878182509090405,0.06729435612930758,0.229513132405229,0.15307074576335136,279
FL,2009,0.015216453659982072,0.07820889024282683,0.24683816211603252,0.16895468158685523,263
FL,2010,0.01413818865527612,0.07908235430103329,0.25297126749566456,0.15076539183269994,255
FL,2011,0.02341393754656163,0.08738175756512306,0.24928738359631508,0.13730465146120957,247
FL,2012,0.02872185217316336,0.08105313780501068,0.2369579773383495,0.13910287301665714,253
FL,2013,0.01816067393321644,0.07938541286017241,0.27025569871525934,0.15511484479975687,274
FL,2014,0.007689239967135433,0.07564753836296165,0.2674959078822986,0.14011955564872453,271
FL,2015,0.0018403942014033959,0.07833066985470827,0.24853610823381245,0.13667326160264492,255
FL,2016,0.00830530190029911,0.08141646489104117,0.24216460815153895,0.12947058480432033,247
FL,2017,-0.00918912864202386,0.07160461937511435,0.2515298170121009,0.16963508478236902,241
FL,2018,-0.0342242512408023,0.06527525932886497,0.28325095405959555,0.16689317236989176,237
FL,2019,-0.039677951824172046,0.04950658575190376,0.2487525557527353,0.18851563312936875,246
FL,2020,-0.05349164847491226,0.024083024816584725,0.2531664946481655,0.20172310274844374,257
FL,2021,-0.057319327066973604,0.021390033499110644,0.2472224569594448,0.2268088793171123,282
FL,2022,-0.060000273058095986,0.019703152195143833,0.2688336209484576,0.24064098838641376,267
FL,2023,-0.06797493267066482,0.030671893759516747,0.29680417830296046,0.24427571128731268,261
FL,2024,-0.08159593303653852,0.025704112685905847,0.2852849754000344,0.2786879660701307,248
FL,2025,-0.048826057567282,0.053681978661273826,0.27355397451246877,0.13231622764574438,19
GA,1950,0.27300483693497113,0.24843649891696049,0.1043041425291127,0.06714048533518602,12
GA,1951,0.2388431628712485,0.22414817044801444,0.057960434090620946,0.09366224436181392,12
GA,1952,0.20474671424791838,0.19486891229823322,0.06813899091118902,0.08870616245087956,12
GA,1953,0.18519555948207203,0.18001392946790165,0.05143872324586555,0.0567087136699522,12
GA,1954,0.1798479674532452,0.16498680178081895,0.05185063051576307,0.02896321040412378,12
GA,1955,0.21832924550944566,0.21162615740740742,0.05726730791639173,0.07166394815505223,12
GA,1956,0.1918698070502248,0.1892970886984931,0.06280563363390408,0.076454133949382,12
GA,1957,0.18288528877199173,0.17435172088637435,0.053975527077351565,0.05668965109821947,13
GA,1958,0.16063646338695023,0.15853562362205628,0.05600525908744962,0.0627763935408209,14
GA,1959,0.17179338294886196,0.17081266039349874,0.04465194140731037,0.037555805554242455,14
GA,1960,0.14535901987715774,0.15159967186218212,0.08065466324568633,0.08650432844556555,23
GA,1961,0.14229262413288954,0.14182853527364758,0.06987991822940212,0.07517861660382336,27
GA,1962,0.13599204759823438,0.13111520736352067,0.10511455866207901,0.08148275456275736,34
GA,1963,0.14673923338202796,0.1429320294828461,0.08803420328226222,0.07001610538070197,38
GA,1964,0.16599901910099135,0.15306730196545562,0.07955632087928266,0.06872279966473424,43
GA,1965,0.16904591194466254,0.15616046978361342,0.07980928077620232,0.08577413219697631,48
GA,1966,0.16628353032645965,0.15166365138117716,0.08929621453061619,0.08656372234147612,52
GA,1967,0.1532770063764019,0.14095940405147567,0.08317881002203617,0.07567152654085335,54
GA,1968,0.14346242773649698,0.14597661623108665,0.10528669458067338,0.08768523122910622,65
GA,1969,0.158139480384207,0.15044838064181426,0.08351429297992273,0.09028017035373861,69
GA,1970,0.14193826128246634,0.13517743467098092,0.087589493328901,0.0863953683236425,71
GA,1971,0.1494819270460775,0.1422355180853957,0.08000896418341262,0.08644437391097598,75
GA,1972,0.15506272737454158,0.14553403479249347,0.07985746146703744,0.10499567452014279,82
GA,1973,0.14463322924361385,0.14033715467869295,0.0778831037755993,0.11189997699702262,87
GA,1974,0.11472515256663142,0.12593392519807356,0.12196429824765077,0.1632812478827804,123
GA,1975,0.1129368042101439,0.1287486728926751,0.13452526111444707,0.145934459825359,130
GA,1976,0.11750632674819662,0.1122181362068474,0.11771684711407035,0.14855157194085666,129
GA,1977,0.12265726107777987,0.12119038898144432,0.11073194416452728,0.14301083219731306,128
GA,1978,0.13362880635454066,0.13828035963023932,0.13056007072227022,0.1569635033080083,129
GA,1979,0.13612589890978638,0.13450797765818207,0.11992126890317824,0.1365569959564684,126
GA,1980,0.13927869357514122,0.13829799273446078,0.11318163499261928,0.13798625228061484,123
GA,1981,0.12735461289055053,0.1320924505170305,0.1518609969653795,0.11912973047544789,122
GA,1982,0.12684081501286654,0.12825553222067693,0.12981883070702022,0.12928674572283116,132
GA,1983,0.13097245724504164,0.1320295985773231,0.11375833690972888,0.1287341959447692,140
GA,1984,0.10158979869376884,0.13642639117288524,0.1653929130174451,0.15622442603412895,154
GA,1985,0.09360384889547813,0.12122172731016545,0.18148427648007054,0.16576600967824595,159
GA,1986,0.09874348035534358,0.11588374444180208,0.16892884620211596,0.1480000376901929,170
GA,1987,0.10706488966608806,0.10917444678128703,0.15228987309047082,0.16421192133378604,167
GA,1988,0.09896208698435226,0.11019152349138958,0.20186582036485598,0.1663634522833987,160
GA,1989,0.09446374847420681,0.11940589292810701,0.17592776465999088,0.15396146184981518,156
GA,1990,0.10128521657208737,0.12701415945974867,0.14763854834178408,0.15701328478658755,162
GA,1991,0.09659848194418807,0.11962830480582572,0.15450198916181646,0.1340900004506553,173
GA,1992,0.10185753000559986,0.12094106175406825,0.14685536374544816,0.13990649694349377,191
GA,1993,0.08689172873020733,0.09874272952679608,0.16866106252017343,0.14608244379745727,228
GA,1994,0.07151654071811371,0.09975078806295978,0.1751568915572624,0.13604922368730424,232
GA,1995,0.061684325481781446,0.10049985720408385,0.20620524141488378,0.1435043244234096,258
GA,1996,0.07799551194734534,0.1018831341991357,0.17513736895952522,0.14257488982718236,262
GA,1997,0.06197576028154891,0.0999468052473367,0.20547231936567276,0.13367121297520915,258
GA,1998,0.04447325959805282,0.08527124623653928,0.21577462172286488,0.138848260333215,265
GA,1999,0.03850741867612421,0.07548251885245408,0.20138243278898424,0.14139484311784437,266
GA,2000,0.017719916270237765,0.06856028667790894,0.22089933599527653,0.136055522307961,245
GA,2001,0.03241415170043116,0.07248986051610143,0.1965593186980994,0.12204511313851144,218
GA,2002,0.05453342318908679,0.08427566828376196,0.18105101629791823,0.12190359955000837,208
GA,2003,0.06301616907781134,0.08184979174108827,0.16200001886868595,0.11864847999955608,208
GA,2004,0.07255009934123773,0.08811337717628419,0.16065400292385407,0.13252683072272434,203
GA,2005,0.052798099083299535,0.08981986908587306,0.1939250423104851,0.11753987008645589,202
GA,2006,0.06682721243757259,0.08629870440037571,0.16909403135708,0.11220688066137284,178
GA,2007,0.07673379940439667,0.09101045075219447,0.12962344133589487,0.11573427244794884,164
GA,2008,0.06953226885311749,0.09274370118602793,0.16765505598273517,0.14716132828706263,160
GA,2009,0.0653282073462111,0.089241299279452,0.16848735507969498,0.14137725524624611,152
GA,2010,0.055670063223223085,0.08876620962481377,0.18469597447442448,0.11993179515832308,146
GA,2011,0.06100935462389175,0.07878931026399469,0.18999107772526955,0.12676057961975778,138
GA,2012,0.09354949589611385,0.09600782468308885,0.10854120726270929,0.11914462082956574,124
GA,2013,0.08100953779144707,0.08670676554029663,0.13472490556067238,0.11325174264091424,124
GA,2014,0.05569275353785607,0.08118910430040148,0.16900933838199808,0.11108228316565093,127
GA,2015,0.06226104393069706,0.08079854729300856,0.17535090577186724,0.12258277256730418,125
GA,2016,0.07844327443645899,0.08222355285060666,0.15412516302729543,0.1359496807685199,122
GA,2017,0.08303197113402877,0.08262970834739661,0.14626126875018752,0.12322360017816733,118
GA,2018,0.09602698538185893,0.0996216128279428,0.11881344912626854,0.11217552958390158,116
GA,2019,0.059409493400458445,0.08195156747715505,0.1701476125644196,0.10243571979692462,119
GA,2020,0.03727329583495159,0.06512426205916558,0.19153779306386173,0.10455843637441814,119
GA,2021,0.0521130382197568,0.07473917086696759,0.20165840654614942,0.11102949353619465,125
GA,2022,0.043191931330351235,0.07381683972898186,0.22925782596193064,0.12096531975679109,120
GA,2023,0.06418587931142518,0.07124264110284934,0.18688224284357882,0.10196275084388545,112
GA,2024,0.06241909354336841,0.07770418448409795,0.15848168382640085,0.09592186982264266,102
HI,1974,0.10175711405400582,0.08481055116415946,0.10994565414747973,0.10967571814085178,19
HI,1975,0.08676794197925819,0.09344013533463008,0.06091529163292116,0.0693485889119038,19
HI,1976,0.0862504202423968,0.10401310401310401,0.07257815635900772,0.1035319679945939,19
HI,1977,0.08047818542655842,0.07728526445110417,0.05901014007217981,0.06363648726500398,20
HI,1978,0.09316935064979011,0.10281038776236215,0.05835027832628832,0.059936972211901085,19
HI,1979,0.10959387374652518,0.1179291055425538,0.0733393724406915,0.041739484761290385,19
HI,1980,0.09693162658297744,0.11124568772520746,0.06404283419417557,0.056399374700848215,18
HI,1981,0.07180750608110005,0.07261409253724571,0.06962040289827359,0.061677135648717164,18
HI,1982,0.09008880235238192,0.07537003217267466,0.055132607777815874,0.053941896595004854,14
HI,1983,0.12104124123936708,0.11097543887743458,0.08023906433465185,0.09737246557825581,15
HI,1984,0.12709828707358486,0.13403734788350447,0.07131053724381457,0.08269057321537732,14
HI,1985,0.06263557453170256,0.12129192347070643,0.17503883359238562,0.10416922099903193,16
HI,1986,0.059627448342919345,0.11983921906402528,0.17453889146423493,0.13562144146702548,17
HI,1987,0.06341975075044354,0.08728095827659949,0.16913113482841252,0.14294066921577572,18
HI,1988,0.10122186810531167,0.1072155371493602,0.13316693648416233,0.13551297639590737,18
HI,1989,0.06132994237444903,0.12711054475947756,0.3226637873101211,0.1436612393924707,15
HI,1990,0.09413352863853836,0.056740917564069904,0.3522006980111588,0.11729003543114253,15
HI,1991,0.011031461695265955,0.06839800875667247,0.26736067353976894,0.14169889581996195,15
HI,1992,0.09792210512513426,0.0960780885545815,0.1482709464963195,0.13495631730018523,16
HI,1993,0.06676180900292293,0.03678972439605308,0.13810330481601057,0.10561856001336878,19
HI,1994,0.08033582000996291,0.054523476280616476,0.08306443140053005,0.10061797615697332,18
HI,1995,0.060400569437998486,0.04662212323682257,0.09122439842277037,0.07699803588670605,19
HI,1996,0.01378739530204218,0.02591142167884746,0.1921661514043932,0.09152653386618101,21
HI,1997,0.02298823741843795,0.03166101694915254,0.15399590225075013,0.055458191084847216,21
HI,1998,0.021910650253112444,0.05369657623760614,0.17558739335398593,0.09864929022260152,20
HI,1999,0.03157153654793016,0.060030290921073884,0.12324603936598859,0.09901954675946857,20
HI,2000,0.034558373451096906,0.05327617881200245,0.18328791027117883,0.0838734648271306,19
HI,2001,0.06765976944383276,0.058243659018200195,0.08879236021944564,0.07514209409146391,15
HI,2002,0.014300653161757299,0.03063873402786637,0.10346575272664957,0.057122800160193145,13
HI,2003,0.0008466768324484342,0.03784073240190569,0.23439818348913236,0.0894250096690466,12
HI,2004,0.08523809181463017,0.05602828421859471,0.10368315946072948,0.09448363535048387,11
HI,2005,0.0822884111720011,0.057498427460719426,0.06694586129994715,0.07180169885478688,12
HI,2006,0.049049868314162325,0.04637926346591448,0.118521590212031,0.07547884681244316,12
HI,2007,0.03308161702104159,0.03626354466586371,0.07207662929075476,0.1255880901968544,13
HI,2008,0.05386716548758985,0.04491096728639607,0.11028411300266859,0.08927202145018472,12
HI,2009,-0.02784855879960759,0.03242639123330267,0.25100933697217354,0.08959891492984219,14
HI,2010,0.06612624018438697,0.04979302809834994,0.0699397194617116,0.11836342575967922,13
HI,2011,0.07355569649982568,0.06282979506687937,0.06886985450478482,0.07463406599919441,13
HI,2012,0.05523558418026582,0.04556599151848646,0.059922258108566384,0.08513239809175274,14
HI,2013,0.039908101333094054,0.024281937379629047,0.052367424193173716,0.04607134713226882,16
HI,2014,0.06760978135230403,0.047599822686317225,0.12462478927211922,0.0998451948254531,17
HI,2015,0.0548205934944334,0.027726858049048442,0.10763326123976828,0.07622667512795374,16
HI,2016,0.09333486600080475,0.04653441206478954,0.17408093483581982,0.07846340635873297,15
HI,2017,0.03598285492694226,0.044700961213196576,0.19923576860196412,0.0848426376356472,15
HI,2018,0.024334232782945664,0.02158472708836353,0.06850263691978609,0.07082714640829829,11
HI,2019,0.0018976301445290818,0.026426738211551757,0.16386329544875247,0.0551301590164406,11
HI,2020,-0.0053589760879539485,0.015007772288255377,0.10308169725923332,0.062199288792343835,11
HI,2021,0.0579044214327556,0.021297493533235685,0.10798655531532401,0.06023251612058993,11
HI,2022,0.08273822253971984,0.021443146770487455,0.11962756047173674,0.12313985938845966,11
HI,2023,0.008685688298762914,0.017224586394821998,0.07283931871249821,0.08106776414554104,11
HI,2024,0.014628994900107887,0.015505725169392859,0.074235305651112,0.05525792922406415,10
IA,1961,0.12066770690875858,0.125585322393566,0.06618184635395895,0.022959814230119863,14
IA,1962,0.13122740585829248,0.12694314791930672,0.04763825979323129,0.022825770895593567,14
IA,1963,0.13035109911709777,0.11950510662477738,0.04855296639013721,0.0320597358696314,14
IA,1964,0.13554130504974518,0.12263002970747991,0.0629385838649512,0.05503069824441632,17
IA,1965,0.15287395653474056,0.13365201274717656,0.09097389813471847,0.03943637817214972,18
IA,1966,0.1506440300245483,0.13940131000614686,0.12229494933174942,0.03688920097574046,18
IA,1967,0.1471122247517414,0.1302890407854084,0.0768248207977279,0.03484292092567497,20
IA,1968,0.15523429661171131,0.1453156905119033,0.06848148714577403,0.04918271813849673,24
IA,1969,0.15031684828555966,0.13086329622193832,0.09590180326311087,0.060885909325285925,25
IA,1970,0.15210147775196706,0.11598301298573778,0.10369132247597342,0.06461950724409807,27
IA,1971,0.1396430782481793,0.12018668010197704,0.09368775546553908,0.08592173210339481,29
IA,1972,0.13472121698457878,0.11808834272878936,0.0992620866891835,0.07831159422803653,29
IA,1973,0.14146877458318574,0.11783264869529263,0.11931681986587621,0.08220229912519994,35
IA,1974,0.15039474832884905,0.11620795107033638,0.11342585884568714,0.09136598545535736,49
IA,1975,0.1239546989547509,0.11679684526050751,0.12938846074604496,0.07653652288832798,50
IA,1976,0.12902869402400777,0.12279531188270927,0.10682401629506086,0.0749745469630828,50
IA,1977,0.12133587858897937,0.1111300241411894,0.11532976146044624,0.08759793415929124,50
IA,1978,0.12847949818319407,0.11153381364941316,0.09615311552947384,0.08040554375065709,50
IA,1979,0.13706077915787657,0.11901986059803607,0.07723958018158215,0.07804697790726423,50
IA,1980,0.13356554923134573,0.11381579620179377,0.08843598357310069,0.07128523529360416,52
IA,1981,0.12104081709863,0.12519248910541977,0.10232136541480756,0.07162315608524875,53
IA,1982,0.09658010620410629,0.10834561635709497,0.12867597231481792,0.10539182119793956,52
IA,1983,0.0929559310281409,0.11371742500992257,0.11677260665958895,0.10669480523700042,50
IA,1984,0.11951898864702558,0.1378324884028592,0.12032367654371592,0.08646969753678793,48
IA,1985,0.12621190825118936,0.12207570823738842,0.11348757995812599,0.09817137646281464,49
IA,1986,0.12302840426684443,0.13205201106723052,0.12464158968594662,0.11569115549361929,48
IA,1987,0.12317410533648114,0.12090820026644124,0.12197839309488429,0.11539525842792987,46
IA,1988,0.13219859780552698,0.1291220917560912,0.1106597283715123,0.11766483929876631,44
IA,1989,0.10633429335879202,0.12472297144386689,0.1875112461868775,0.09605355748567093,38
IA,1990,0.1101660009458005,0.11753509857860833,0.13266764016180924,0.08738432870823909,39
IA,1991,0.10067252893523393,0.11100407268496344,0.10288041643420605,0.09720115181144462,37
IA,1992,0.11601048914173746,0.10596787497673832,0.10122659225322228,0.08767371427894359,38
IA,1993,0.10296998361469878,0.10064823860212739,0.0903197448513795,0.11516473798698966,48
IA,1994,0.08549438825767566,0.08192305725865554,0.1041259449462144,0.10230282078062006,58
IA,1995,0.09563962365163979,0.08105804644933491,0.088881024825277,0.12605375401673996,57
IA,1996,0.08486140091906043,0.07569547938400398,0.10101496319605453,0.11498157470031903,57
IA,1997,0.08716131729484791,0.09028972730519393,0.09085475197578098,0.1087720167016989,53
IA,1998,0.07928625654425726,0.059597943456722195,0.112456387755572,0.12327655807752655,45
IA,1999,0.060613989462425986,0.05149319791234466,0.12598540034601882,0.13996615639631502,38
IA,2000,0.07597754182633351,0.06807208992865584,0.10906232482684365,0.14203788359523245,38
IA,2001,0.07777199864254206,0.04552573939803608,0.09145519709871161,0.12538481514415606,36
IA,2002,0.062316960799297764,0.08766432351455089,0.1560742853507081,0.10426478018717056,33
IA,2003,0.07656468937720924,0.047089254300555154,0.07698159343741566,0.11099265742286078,32
IA,2004,0.08865081653065719,0.09501267323191565,0.07095526759517347,0.10649387749896036,30
IA,2005,0.06050216721558555,0.08173840657625472,0.1920566314409138,0.12091187409792867,31
