state,year,mean_mb,median_mb,std_mb,n_obs,mean_pe,median_pe,total_mktcap,mean_mktcap,total_emp,n_firms,mb_change,pe_change,mktcap_change,log_mb_change,log_mktcap_change
DE,2020,3.7457101645196094,2.047841299446366,3.499131273219957,23,40.27655529274114,20.63135874412796,139765.0790178,6076.742565991304,75.547,23,25.013375806965165,56.372875215069506,29.365154028622165,22.325055204514864,25.746887100888394
DE,2021,4.323489464759742,3.27133276305812,4.045860734019794,25,25.35237979436911,17.10720075565503,156505.90651,6260.2362604,72.543,25,15.425093636795939,-37.054250021877486,11.977832810489053,14.345159363959791,11.313074438307247
DE,2022,2.319994145896732,1.5364939870696523,2.3142234435085385,22,16.22887711829462,12.137668281968773,114747.24981539999,5215.784082518181,59.223,22,-46.33977566484819,-35.9867702759047,-26.6818407214119,-62.24981603219051,-31.03618686428593
DE,2023,2.3485779488502945,1.7380833069147943,1.8322158963120208,22,28.35296605652464,23.484317103041796,135228.2242799,6146.737467268182,58.899,22,1.2320635810274538,74.70688729636557,17.848771536963916,1.2245354488662152,16.42320193852349
DE,2024,2.93598724212485,2.074329710144928,2.2123114520498226,23,17.807740018479503,13.873181303574318,175997.720596,7652.074808521739,60.080999999999996,23,25.01127516598338,-37.19267330628517,30.148659078532237,22.323374857418166,26.350714250683893
FL,1990,2.3619896916195966,1.1961722488038278,3.9760135798468865,271,22.424081306136042,13.126307731564173,44988.3004090937,166.0084885944417,789.227,271,,,,,
FL,1991,3.2274505133756217,1.8194285705360325,4.465390688875488,268,26.25697240020226,17.175550405561992,67426.45698601357,251.59125741049837,1067.945,268,36.641176920742026,17.09274525782869,49.87553735722883,31.218815731090277,40.4635012722494
FL,1992,3.4738959823089304,1.8705121888360976,4.714313095935895,286,22.54085116594411,16.047611515343245,86021.25407382002,300.77361564272735,1106.886,286,7.635917821573313,-14.15289309680473,27.577894374108403,7.358421478852839,24.355692833231934
FL,1993,3.3871666752357235,1.900313854549882,4.310425466597327,340,23.948160501119077,16.51676829268293,122889.15072491411,361.4386786026886,901.218,340,-2.4966005751145715,6.24337264291599,42.85905506499073,-2.5282942695830313,35.66883293040828
FL,1994,3.069834213103086,1.6488588545196483,4.424064141219553,357,20.20857201694236,14.394384012142678,110978.56468022346,310.8643268353598,911.504,357,-9.36866982226534,-15.615347508640465,-9.692137975102755,-9.837022501559446,-10.194566374166314
FL,1995,3.856814937901854,2.038610982385203,5.849139317379586,379,24.285072332690024,17.28016739487232,143404.65169840163,378.3763897055452,1163.497,379,25.63593569449676,20.17213444042474,29.218333388624696,22.821813934104274,25.633329458641896
FL,1996,3.622412416029305,2.0005561208363236,4.839988623997133,418,26.454708468799726,18.268125704521633,174566.92458177434,417.6242214874984,1345.776,418,-6.07761911438941,8.934032011052185,21.730308267064412,-6.270148008469767,19.66378238138784
FL,1997,3.5039059075458368,2.2556602446913234,4.194474654006021,409,27.53206561581025,19.02399124316249,222021.33042164694,542.8394386837333,1520.547,409,-3.271480297468965,4.072458966165304,27.184076223811225,-3.3261897306464006,24.04652701616712
FL,1998,2.7460973328916896,1.7499289988137519,3.3133389722924322,394,26.115574544525423,16.54709072978304,195670.54821425,496.6257568889594,1483.519,394,-21.62753780066321,-5.144877580385431,-11.868581346374885,-24.369756779100516,-12.634109172223873
FL,1999,4.036478535766795,1.658815594583157,6.1512080815298065,395,20.80332324468159,12.363303006329113,226608.286100625,573.6918635458861,1448.873,395,46.98963825569544,-20.34131506770711,15.811136713584318,38.519191024975164,14.679054649189993
FL,2000,3.073999525685845,1.183893290824338,5.688781557428968,393,18.929330034171915,11.73812351543943,199232.501094375,506.95292899332065,1477.377,393,-23.84452194041239,-9.008143499326549,-12.08066372034332,-27.239317148529985,-12.875042506070322
FL,2001,3.2412749539081016,1.4458377359420864,6.075242961982303,360,28.57271315465042,18.19163519605699,196240.59307540001,545.1127585427778,1765.605,360,5.441621796767704,50.94413327397176,-1.5017168396424196,5.29872658766446,-1.5131067806034793
FL,2002,2.7635701464954074,1.3059276404273106,5.550768100375058,336,17.10561401810863,13.372608962553711,159871.3117117,475.80747533244045,1516.246,336,-14.738176001906634,-40.133042579736376,-18.533006241846273,-15.94433815172842,-20.49722323322012
FL,2003,3.7803554507563244,1.964816088456052,5.833976914668815,318,26.078459547318584,20.486526235118426,234147.721683,736.3135901981133,1568.275,318,36.79245506217175,52.45555944212803,46.46012419366681,31.329466462507316,38.158301561434094
FL,2004,3.637037220240558,2.246676703119822,5.240210058134447,307,26.03400898019987,20.12854625550661,295053.6930834,961.0869481543974,1598.517,307,-3.791131082319077,-0.17044935893570923,26.01177195431239,-3.864864007441149,23.120514480807053
FL,2005,3.3047195586079625,2.1144402417887656,3.9547174964395246,286,27.742871594476146,19.550306555452394,316712.4824065,1107.3863021206296,1656.512,286,-9.137043189528192,6.563962605897333,7.340626411674145,-9.581778369819594,7.083701651470342
FL,2006,3.4803867067617924,2.08772990167727,4.941678567636441,267,26.597780566087295,19.805976588504997,388838.1740113,1456.3227491059927,1592.3465,267,5.31564464210772,-4.127514430109858,22.773239329489627,5.179179421588542,20.516888520714183
FL,2007,3.425237406208207,1.7398851435705367,5.301852184348598,261,23.25207919131408,16.545614849187935,427103.62452919997,1636.4123545180075,1632.403,261,-1.5845739338803844,-12.578874265317651,9.840970633914115,-1.5972625252223427,9.386341223077821
FL,2008,2.7266028769803707,1.1086486997337304,5.9090047521035265,242,21.25808386277461,12.999554168524297,279774.8318768,1156.094346598347,1592.442,242,-20.39667463521123,-8.57555710237018,-34.49485890334033,-22.811431807078677,-42.30415564017278
FL,2009,2.8559948181748194,1.4543329082890266,4.8070876305534,216,22.15644847619032,16.579424837603003,329932.3839932,1527.4647407092593,1490.706,216,4.745536736825651,4.22599054183268,17.92782852550765,4.636376318872371,16.49026286949411
FL,2010,3.5054725702551566,1.5207774456191518,6.302161769785079,213,21.884807017227736,17.13688298777789,319187.0499849,1498.5307511028168,1573.415,213,22.7408589100802,-1.2260153483284797,-3.2568291351847134,20.49051087492566,-3.311044194605195
FL,2011,2.9638137743069195,1.3815960488567833,4.91536192097798,204,20.840785386898546,15.262079795510502,298842.5647959,1464.9145333132353,1465.1779999999999,204,-15.451805287091746,-4.77053158160059,-6.373844173804177,-16.784846258158616,-6.586039895378981
FL,2012,4.162507994981218,1.7531191147913383,7.392814587310048,209,21.553173204538982,15.749821109123436,376654.8953142,1802.1765326038278,1621.68,209,40.444316409677604,3.4182388255304286,26.037900782789535,33.96408997421227,23.141247559558664
FL,2013,4.3307309701227155,2.1067262638717636,6.147435624660772,219,26.408757926874824,18.56486338041892,481890.4446201,2200.4129891328766,1708.033,219,4.041385033838396,22.52839837668674,27.939514556983003,3.9618567016612927,24.63874237245527
FL,2014,4.639673136105278,2.2997032640949553,7.047171334573257,225,27.316028870386415,22.97203003047647,518500.4620909,2304.4464981817778,1635.616,225,7.133718721248772,3.435492672634588,7.597166094393426,6.890757591437602,7.322412398005618
FL,2015,3.7319534096813434,2.095950473722423,5.580651577256774,223,24.68962418281515,17.80550250401128,513657.72983167,2303.3978916218384,1747.837,223,-19.56430334197874,-9.61488472586356,-0.9339880315055504,-21.771212005295816,-0.9383770497006338
FL,2016,3.6295454633407154,2.1104613375606798,4.61498977783928,215,25.75676665633416,19.038660623266722,532404.1007346,2476.298142951628,1754.528,215,-2.7440842662977416,4.322230527355608,3.649584112960458,-2.7824375173011173,3.584564046847838
FL,2017,4.10687317168411,2.0933397508736205,5.548308429679257,206,24.29934119463509,17.959523813066937,632260.3781208,3069.225136508738,1535.762,206,13.151170392119882,-5.658417770930335,18.755730327475018,12.355452975974334,17.18985111516691
FL,2018,3.509868338164071,1.6491027507442553,5.241944738043812,204,22.70234556177355,15.224001194386382,596176.3969658,2922.4333184598036,1610.837,204,-14.536724377958432,-6.5721766696050565,-5.707139400740024,-15.708342720601776,-5.876470866059691
FL,2019,3.3950599314697207,1.7520944452385718,5.084891432166901,209,29.19598983265284,19.68914529387547,792039.4313922001,3789.662351158852,1605.608,209,-3.2710174751000465,28.6034068735759,32.8532017408324,-3.325711256187036,28.407458634758775
FL,2020,4.331422425625952,2.0347176750584546,6.741537470500738,212,37.55595173488487,24.826482089875924,857244.7472619,4043.6072984051884,1453.763,212,27.580146243571036,28.633938942129088,8.232584551388555,24.3574579114221,7.9112286209282345
FL,2021,3.7729236112579705,2.2419322586877777,4.6027139788442275,253,28.03301307798373,19.818806359752784,1058033.0496199501,4181.948812727075,1546.3039999999999,253,-12.894120210112515,-25.356669760696015,23.422517664807163,-13.804579820959662,21.04433858606587
FL,2022,2.749343065324071,1.5682739052384278,4.319212059806369,238,22.461478965258486,13.572567388817578,830355.060896006,3488.88681048742,1607.051,238,-27.129638746982653,-19.874902841253817,-21.51898646320425,-31.648819681829398,-24.231345622727396
FL,2023,3.7422827369324785,1.7858559884984369,5.8102315199308725,236,28.678851970248008,18.848175924774598,898067.929037359,3805.3725806667753,1616.833,236,36.1155246186553,27.68015861558373,8.154688437532553,30.833378489852524,7.839231671990454
FL,2024,4.113571424278417,1.837843114355231,5.778874174774716,221,28.70758151913699,20.734700949221267,1018599.9493034,4609.049544359276,1517.14,221,9.921449378522397,0.10017677457516694,13.421258723183627,9.459582815704426,12.59386544306178
GA,1990,2.3690439233662195,1.3574548353587639,2.8049549320701903,117,15.820539649911408,12.449256455559608,119557.25589545621,1021.8568879953523,724.524,117,,,,,
GA,1991,3.066008319034423,1.9362334187938912,4.957939729487633,125,22.893032177312374,17.865895669291337,160864.07817437136,1286.912625394971,676.764,125,29.41964852546395,44.70449607855551,34.549824658935655,25.78900278705658,29.67643880173867
GA,1992,3.0366726802870834,2.0092322944420347,2.7759568251437083,143,20.92688215565612,18.31204010732782,185634.85654798674,1298.1458499859214,775.248,143,-0.9568023206335652,-8.588421168624238,15.398576646033234,-0.9614090826581156,14.322183392000909
GA,1993,2.8463351389212153,1.9828431256585706,2.923660717754688,168,24.89617263260666,16.037704918032787,201889.91203999726,1201.7256669047456,820.454,168,-6.267963702557299,18.967424040650616,8.75646728975632,-6.473015232493218,8.394095154356407
GA,1994,2.809890095510565,1.7341096254351474,3.67635248410406,188,21.665793093861083,14.920448417672727,216599.01712682788,1152.1224315256802,894.962,188,-1.280419965741042,-12.975406245836885,7.285705827598021,-1.2886879950080976,7.03252378834236
GA,1995,3.5961667439127982,2.034978094372856,4.958973976759342,202,25.434675552844993,16.241635868508073,304366.6634178988,1506.7656604846477,963.624,202,27.982469836044043,17.395543484866984,40.52079619533975,24.672311414650892,34.01853074576717
GA,1996,3.6069291787884605,2.2019781056558365,4.232797425581197,216,27.724439204921442,18.42576219512195,360164.24209252023,1667.4270467246306,1040.152,216,0.29927519055894525,9.002527464205556,18.332355471535557,0.29882825385225686,16.832705116424407
GA,1997,4.026817533603833,2.4219642007611797,4.993960166376105,223,26.857745536654715,20.183859223300974,473363.8272839323,2122.707745667858,1138.01,223,11.641158836293265,-3.126099907235913,31.42998997727624,11.011960274343814,27.33041282467976
GA,1998,3.5427135096998708,2.046531733116354,4.157017915841704,215,29.710805482338454,20.239478854790416,578108.4374065,2688.876453053488,1194.625,215,-12.022000497020525,10.62285716345761,22.127717431129334,-12.808340841446707,19.989717535456286
GA,1999,4.257982183836947,2.053324135869312,6.906613158633547,202,27.902717993060964,15.566167113909733,680997.3804184999,3371.2741604876232,1190.516,202,20.189853686409755,-6.085622587217654,17.7975162365003,18.39024206234212,16.37970004273175
GA,2000,2.7679071893042093,1.4189287693474373,3.6514673701900904,201,25.342682664116303,14.7962536850646,652429.0508595,3245.9156759179104,1528.667,201,-34.99486212481057,-9.174860060519219,-4.195071872588352,-43.07038749826015,-4.285606050334323
GA,2001,3.240705454069871,1.7552284518897259,4.925815632215912,176,30.013823126446464,17.803101482326113,597805.136791,3396.6200954034093,1288.244,176,17.081434904777737,18.431910008265273,-8.372391449543704,15.769953152388293,-8.743755633162209
GA,2002,2.951573324132935,1.504046966731898,5.01787999806951,165,24.58746750300298,15.951194891431982,470130.9259451,2849.278339061212,1606.446,165,-8.921888583667082,-18.079521561057277,-21.35716188911513,-9.345268044524957,-24.025362088579705
GA,2003,3.1982123798930338,2.004258277000753,3.6939365138286817,166,27.824921258258208,20.413405913978494,591120.754973,3560.9684034518073,1522.982,166,8.356189349710718,13.167089106919306,25.73534782564564,8.025366403339307,22.900909791785118
GA,2004,3.2408307553782962,2.2004265955057236,3.995399861332885,170,21.934654195300027,17.581204594307827,635273.491746,3736.9028926235296,1555.209,170,1.3325686484487953,-21.169034076637317,7.469326089728767,1.3237680489134318,7.203528216259514
GA,2005,3.1811683194633487,1.9931161716513865,3.540769482560681,170,25.623288656552976,18.899478329300912,596453.8035464,3508.551785567059,1563.407,170,-1.8409611737957965,16.81646963024983,-6.110704870261008,-1.858117754246158,-6.305380915087433
GA,2006,3.284765353599598,2.170454047336027,3.792355955255529,159,29.055367104755835,18.862262010456742,576668.0766077,3626.843249105031,1541.087,159,3.256571917380535,13.394371402537075,-3.317227054477301,3.2046694358972116,-3.373494887687656
GA,2007,2.911812750676853,1.7032415092101723,4.631738043177723,148,27.85163125355023,19.13888356837598,552475.4415195,3732.942172429054,1515.16,148,-11.3540104931406,-4.142903604919779,-4.195244382264973,-12.05193941205529,-4.2857861139649955
GA,2008,1.8792386846668898,1.1917770404335881,2.878620197207386,134,21.04260027358051,15.022712601016009,371008.1807971,2768.7177671425375,1441.394,134,-35.461554516853475,-24.4475123125931,-32.846213077508345,-43.79090857537224,-39.8184869635168
GA,2009,2.5558657874588984,1.6403968585564057,4.68070192468441,130,23.34302183174701,17.484467234042555,427398.7397952,3287.6826138092306,1383.453,130,36.0053838989562,10.932211457985685,15.199276435615673,30.752428645672147,14.149328131313865
GA,2010,2.6950318203390466,1.7259039824664768,4.000952766390426,126,27.866612236490333,18.21025141672801,519976.61274159997,4126.798513822222,1446.855,126,5.444966381372884,19.378769541273112,21.660773494737317,5.301898514940017,19.6066440723623
GA,2011,2.7741729418766514,1.5520259907301206,4.321019360562908,118,19.161219219566625,16.679943630766772,517823.09464,4388.331310508474,1405.138,118,2.9365561081816205,-31.23950964345894,-0.414156723365966,2.8942652345435693,-0.4150167276550931
GA,2012,3.211732833820999,1.8515006899176856,5.5483399935063975,111,23.135991050701207,16.924823486770567,582715.2186843,5249.686654813513,1435.32,111,15.7726248908026,20.7438356901408,12.531716857745433,14.64579512972277,11.806492354666176
GA,2013,3.448689818892273,2.2477216959468707,5.087826579711249,106,23.17417606013678,19.543835648769164,744479.471094,7023.39123673585,1512.3500000000001,106,7.377854800872918,0.16504592066919344,27.76043034793978,7.118378116543633,24.498668632203824
GA,2014,3.5541980141105536,2.2196739953307794,5.147508125037748,108,31.071228080367423,21.735748753882834,827615.148761,7663.103229268519,1589.997,108,3.0593703916280246,34.076948409030216,11.166953676349657,3.0135047749410004,10.58629724923943
GA,2015,3.980571142967166,2.0251059855570137,6.0815133703236866,102,26.323720027123656,19.792458298447865,857928.6771371,8411.065462128432,1682.508,102,11.996324548150227,-15.279434855178808,3.662756586981475,11.329586823415605,3.5972719001231113
GA,2016,4.0988551258226416,2.445653826659909,5.654256232188182,99,28.477393185820855,21.52083211510609,809255.1531226,8174.294475985859,1267.396,99,2.971532943569133,8.181492420060987,-5.673376506882022,2.9282384853128507,-5.840670859097408
GA,2017,3.6508834589956636,2.5042541633881714,3.8984664925102646,103,29.90925889369366,20.901290692102663,733875.3567771,7125.00346385534,816.489,103,-10.929190056139637,5.028078583350615,-9.314713172308986,-11.573851524490998,-9.777506002255443
GA,2018,3.330188249323026,2.061091075267581,4.305437315613547,103,27.21443336276943,16.87439555847412,752466.6750094,7305.501699120388,1319.803,103,-8.784044006730884,-9.010004361868129,2.533307333543111,-9.194034814428598,2.501750940122882
GA,2019,4.006414024416571,2.0983505154639177,5.837631778049591,97,29.76638476788249,18.314431649952617,883903.3726183,9112.405903281444,1327.963,97,20.305932411809202,9.377198382547402,17.46744433662235,18.486774925804504,16.099103972972983
GA,2020,3.9444767956646998,2.3235341941063417,5.079300342801394,100,29.518488767660806,17.983489574587857,824622.6143598,8246.226143598,796.874,100,-1.5459517756877594,-0.8328052000764252,-6.706701218131849,-1.5580262151470237,-6.942190513156632
GA,2021,3.7362844522124368,2.271552187729162,4.993509621389366,115,28.888165688810364,16.20383031278618,1114582.26577,9692.019702347825,1426.41,115,-5.278072460233085,-2.1353500980747953,35.16270914244954,-5.422466518860158,30.130911962315743
GA,2022,3.0058309003025614,1.5800144192641368,4.776858479849233,107,21.307315021742436,13.479703277209053,970477.1799799,9069.880186728038,1419.421,107,-19.550266079910973,-26.24206309507675,-12.92906680966668,-21.75376199499601,-13.844707550276958
GA,2023,3.3858048081166268,1.90374177705454,5.743530213832308,102,26.043495503972164,16.47400858099153,1006687.6164297999,9869.486435586274,1379.3329999999999,102,12.641227015658728,22.227955410603496,3.7311991664399358,11.903759961212113,3.6632743848091565
GA,2024,2.9579929583908466,2.1118275935748336,2.867941919169879,92,25.34696679894748,16.93226157164038,1027180.85510535,11165.009294623369,1314.041,92,-12.635455201085644,-2.674482405476053,2.035709821109055,-13.508065154759063,2.01526623121584
GU,2010,0.9556827342564491,0.9556827342564491,,1,11.366857021996616,11.366857021996616,80.61375,80.61375,0.0,1,,,,,
GU,2011,0.7395042454737409,0.7395042454737409,,1,11.482821764911057,11.482821764911057,65.8425,65.8425,0.496,1,-22.620319592872185,1.0202005945005865,-18.32348699818579,-25.644596689835787,-20.24037040099813
GU,2012,0.720796619503516,0.720796619503516,,1,7.895649651972159,7.895649651972159,68.0605,68.0605,0.511,1,-2.529752342157332,-31.23946523232204,3.3686448722329843,-2.562300677995938,3.3131489018445315
GU,2013,0.8206009269618028,0.8206009269618028,,1,7.8047730036481555,7.8047730036481555,77.0175,77.0175,0.509,1,13.846389502635548,-1.1509711338484219,13.16034998273594,12.967989326197277,12.363565325364068
GU,2014,0.8301331924096963,0.8301331924096963,,1,8.872960251046026,8.872960251046026,84.8255,84.8255,0.5235,1,1.161620117002049,13.686333310380338,10.137955659428055,1.154925107690727,9.656353638315185
GU,2015,0.763889265395659,0.763889265395659,,1,7.587605845881311,7.587605845881311,85.66407,85.66407,0.5365,1,-7.979915466546461,-14.486195912048473,0.9885824427795731,-8.31633226190093,0.9837279342092664
GU,2016,0.7175845513709591,0.7175845513709591,,1,6.947751789271748,6.947751789271748,94.16288,94.16288,0.604,1,-6.061705030076093,-8.43288475450905,9.92109060426385,-6.253205575702597,9.459256423679907
GU,2017,0.76936099790766,0.76936099790766,,1,12.351467696629213,12.351467696629213,105.53094,105.53094,0.6175,1,7.2153792104053815,77.77646742794585,12.072761580784274,6.966951514244146,11.397813134255319
GU,2018,0.7824708956996912,0.7824708956996912,,1,8.978090193940337,8.978090193940337,115.2697,115.2697,0.6235,1,1.7039982306985557,-27.31155183775843,9.228345734435806,1.6896430263152962,8.827041996128049
GU,2019,0.6605464802190332,0.6605464802190332,,1,6.677159309021114,6.677159309021114,107.84280000000001,107.84280000000001,0.618,1,-15.581974505471196,-25.6282888143874,-6.443063528403381,-16.93892349794208,-6.659998880568008
GU,2020,0.5234614598241668,0.5234614598241668,,1,7.378242074927953,7.378242074927953,92.169,92.169,0.612,1,-20.753273917894443,10.499716023843364,-14.533932724298715,-23.26040853508421,-15.705076278909935
GU,2021,0.6312520655167415,0.6312520655167415,,1,5.310726306033851,5.310726306033851,108.87519999999999,108.87519999999999,0.537,1,20.591889559315813,-28.021793645396087,18.1256170729855,18.724184529161864,16.657842371046083
GU,2022,1.043636773357585,1.043636773357585,,1,6.8651066758430845,6.8651066758430845,129.675,129.675,0.0,1,65.32805678873564,29.26869660074938,19.104258821108957,50.2761536975185,17.482904809748323
GU,2023,0.10458631244026663,0.10458631244026663,,1,0.5669781931464174,0.5669781931464174,17.29,17.29,0.0,1,-69.71631810875708,-66.38524683719761,-61.083119009931615,-119.45781805214149,-94.38595973328877
HI,1990,2.19358746017663,1.2461717016129699,2.384203544692863,9,9.90455789427379,8.086172672297227,2717.8751486888,301.9861276320889,11.064,9,,,,,
HI,1991,1.7921217839622152,1.5222283010911366,1.4788173080061862,10,20.291973133301674,14.128361785451553,3682.8923624993,368.28923624993,11.088999999999999,10,-18.301785705051778,104.87510245190501,35.506311401981016,-20.213804121597768,30.384803185931997
HI,1992,1.9778455670522954,1.6839792894817076,1.384403815233694,11,23.135910133786957,19.5794434470377,3849.07552772094,349.91595706554,11.039,11,10.363346104719628,14.015083608690704,4.512300357017884,9.860788280638966,4.413458525559832
HI,1993,2.3738497717055256,1.4915974026252277,2.217344170101824,14,17.2667948698107,13.51491569390402,4439.14171593707,317.08155113836216,12.116,14,20.021998241420814,-25.36798954541748,15.33007559780235,18.250485867164567,14.262805374076137
HI,1994,2.433854880773739,1.6070222125972553,2.7734360020783035,13,20.06510759707031,11.568411519708704,3679.26325,283.02025,11.979999999999999,13,2.5277551167486756,16.206324036154427,-17.11768883631294,2.4963357562460153,-18.774852220346894
HI,1995,1.512933962385351,1.336242633083235,1.2165049326688686,14,18.673942549841584,15.729865771812081,4391.00450776424,313.6431791260171,15.375,14,-37.83795515760664,-6.933254857959737,19.34466792405354,-47.54255840348757,17.684548983773674
HI,1996,1.4723506044820205,1.455361604604277,0.6998875197777352,13,14.91858886769372,14.588326958492704,4678.36244735516,359.8740344119354,16.069,13,-2.6824275819246735,-20.11012763975608,6.544241507445725,-2.719061271110057,6.339012611666028
HI,1997,1.8694176770578355,1.6518643522142051,1.4473862147076393,16,22.692363103297595,15.06124704340079,5400.04346779526,337.50271673720374,16.927,16,26.968241896128053,52.10797284210991,15.425932226522798,23.876680538931673,14.345885884211285
HI,1998,4.161751975519372,1.3120149329379713,8.839879470971523,16,32.39998817291808,17.178174358917655,5008.8309375,313.05193359375,17.061,16,122.62290694016032,42.77926025346297,-7.244618170730854,80.03091538488924,-7.5204461070523365
HI,1999,1.3684043649880446,1.275598466773415,0.5632329165321741,16,19.18814255545172,15.50239497275444,4515.5487060000005,282.22179412500003,17.928,16,-67.11951185372423,-40.77731617355849,-9.848250772588575,-111.22907696123924,-10.36758330060863
HI,2000,1.6557764743073355,1.4815336652201023,0.9675260753885253,16,14.490886162647977,12.398187432199197,4813.894498000001,300.86840612500004,17.39,16,21.000525624733847,-24.479995284739854,6.607077266237327,19.062470360527943,6.397971440514283
HI,2001,1.5244989649077454,1.53257247733413,0.5391765849704104,12,17.69487825811144,17.241288615277107,5030.38197,419.19849750000003,11.835,12,-7.928456010616269,22.110394488655526,4.497137859791955,-8.26042590952259,4.398949614017944
HI,2002,1.4806956848228026,1.543562194284171,0.6006323007254455,10,41.89413123035026,14.634313128102164,5383.395949999999,538.3395949999999,11.46,10,-2.8732902476974465,136.7585163302592,7.01763766857646,-2.915377382791118,6.782347291359869
HI,2003,2.0007126123823475,1.7818097608711243,0.8136476957267983,10,23.033081883360182,15.460158283412515,6622.05893,662.2058930000001,10.927,10,35.11977058417486,-45.020743462335275,23.008951812284973,30.09913886427446,20.7086945697732
HI,2004,2.2890182210170145,2.0318429203539825,0.9553504515915078,9,21.059984017770585,18.186,8419.237244,935.4708048888889,10.678,9,14.41014600749515,-8.566365003091592,27.13926790742105,13.461957790168622,24.01128973426765
HI,2005,2.6404460334793995,2.510086202231992,1.2900511172309903,11,48.409829099020406,18.940952380952382,8992.565664900001,817.5059695363638,14.114,11,15.352774793826018,129.86640948146874,6.809743024032078,14.282485377213195,6.587896319387099
HI,2006,2.7007031468661116,2.4630011258456297,1.519794016541145,11,21.884194673712997,15.257625166149756,8789.57806,799.0525509090909,14.238,11,2.2820808538665416,-54.793902228099725,-2.2572824315568507,2.2564308907906616,-2.283149047650923
HI,2007,2.0296886987126395,1.8068914571130725,1.0105213795682286,11,34.93194105608132,28.921044813381602,7921.7251058,720.1568278,14.224,11,-24.84591647668184,59.62177990511619,-9.873658875042747,-28.562973296440642,-10.395770977294916
HI,2008,2.703546193602853,1.3563750964754309,3.0706348842611817,11,11.35580727006085,10.22763441576776,6083.542100000001,553.0492818181818,14.247,11,33.20004172647843,-66.38524683719761,-23.20432710362732,28.66818853799985,-26.402188991690956
HI,2009,1.3073735633997052,1.3075409269392568,0.72111035867295,10,28.081507697110954,22.775808294366378,6412.91105,641.291105,13.511,10,-51.642270197075966,147.28763908442482,5.414098309601556,-72.65441050380947,5.272620122723737
HI,2010,1.3125504622933541,1.4357555890981517,0.5097480560415466,10,11.50885700830319,11.504974003177553,7158.862647999999,715.8862647999999,14.354999999999999,10,0.39597702130267365,-59.01624253071274,11.63202782923365,0.39519509577958245,11.003781050316874
HI,2011,1.4639578037118028,1.2509585563724244,0.8793771687106035,10,19.96497596565587,15.455925665679963,7584.607695000001,758.4607695000001,15.355,10,11.535353936328075,73.47488070493813,5.947104560232663,10.917143031635291,5.77697699925519
HI,2012,1.4259909549819136,1.2582214577702326,0.8572639667086658,11,17.440795532981063,13.764081946816809,8244.87557,749.5341427272728,16.093,11,-2.593438733932485,-12.643042681428474,8.70536620417781,-2.627661348045973,8.347097402430848
HI,2013,1.537155345597791,1.3129638144282496,0.7860692915411083,11,21.02530251854758,16.81568393569813,10366.48202,942.4074563636364,16.878999999999998,11,7.795588760749705,20.552428235214993,25.732425334831333,7.506655106279797,22.89858544558534
HI,2014,1.9346624621059114,1.5914012791760108,1.1431502318989673,11,23.36895585835047,20.581185619359896,12206.019026599999,1109.6380933272726,16.958,11,25.859918299508756,11.146823394029282,17.745046034430878,22.999934297262403,16.33514741289588
HI,2015,1.982876528082519,1.4877055888849047,1.2329601138549007,12,20.882121354965243,16.95711832268774,12642.06581,1053.5054841666667,17.686,12,2.492117716706277,-10.641615819119298,3.5723914771044196,2.4615709308573153,3.5100616788371397
HI,2016,2.4248247870594457,1.818101380964194,1.9087443058343014,13,16.67655500667543,18.663054476916958,20751.35271,1596.2579007692307,19.87,13,22.28823896585732,-20.13955515726297,64.14526725201408,20.12106866340502,49.55816256950314
HI,2017,2.3902190564263344,1.7911924337664569,2.5209937193162157,13,19.64693726635451,20.706501742075947,18279.2771877,1406.0982452076923,20.555,13,-1.427143553538035,17.811725853991266,-11.912840366829258,-1.4374251868271681,-12.68434113052841
HI,2018,1.8447495955182875,1.3522674194140467,1.4763497356530284,11,12.294771550560716,12.382826358525922,14956.28196,1359.6619963636365,19.629,11,-22.820898337392947,-37.421434273037654,-18.179029693449923,-25.904146945650275,-20.06366145184124
HI,2019,2.543558166815581,1.5832676530689473,2.460605744283783,11,17.478295441857806,15.606774138563651,18637.5841617,1694.3258328818183,19.567,11,37.88094454634972,42.16039208195528,24.61375234530547,32.12204061328276,22.004878622741764
HI,2020,2.426288861142145,1.3021365362734778,3.0954570343864143,10,16.666373570042957,16.49130010659259,15556.095510000001,1555.609551,19.085,10,-4.61044324456128,-4.64531495371352,-16.533734334691395,-4.720108149824675,-18.072763977116857
HI,2021,2.3354265014759026,1.7054425276579788,2.0336227397589,11,15.237295835396992,13.010341365461848,19094.12458,1735.8295072727271,20.48,11,-3.7449110500169525,-8.574617199356837,22.743683128749304,-3.816834201026753,20.492811808944467
HI,2022,1.756029427655024,1.3733075596886268,1.3705583265593388,11,21.880816180454968,12.763379150592682,16116.5630512,1465.1420955636365,20.544,11,-24.809047660233418,43.60038957585077,-15.59412434083951,-28.51392769014467,-16.953316999462054
HI,2023,2.438579700857001,1.373839441674975,2.993415928176555,11,17.72133969516714,12.690138000673173,14212.996471999999,1292.0905883636362,20.487,11,38.86895415604994,-19.009695301052254,-11.811243955380835,32.83605265941685,-12.569071358923978
HI,2024,2.43375737627796,1.372198156941241,3.766817718416336,10,15.69738492937453,14.72079869692204,14857.34692,1485.734692,12.030999999999999,10,-0.19775136229284174,-11.42100315556035,4.533529922908164,-0.19794714845505768,4.433769445834912
